model_id,model_type,solver,penalty,C,max_iter,features_lr,noise_std,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_coeff_magnitude,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_coeff_magnitude,random_state_seed
73017927eed3686152013255d63be24d,lr,saga,l2,50,100000,"[1, 2, 3, 11, 12, 18, 19, 23]",0.5,0.5428571428571428,0.3469387755102041,0.30357142857142855,0.40476190476190477,0.6038961038961039,0.509090909090909,0.3903508771929824,0.6038961038961039,0.28518518518518515,0.2564102564102564,0.509090909090909,0.9805028260971506,0.9364624742600038,0.8190327613104523,0.9619743007684887,0.9565949594588155,0.9076855415182657,0.9590561956436101,0.8001280717406827,0.8917180635852777,0.8001280717406827,2.85408414844457,0.6866666666666666,0.06,0.3,0.03333333333333333,0.16666666666666666,1.0,0.07716049382716049,0.05714285714285714,0.16666666666666666,1.0,0.29545454545454547,0.9805028260971506,0.9364624742600038,0.8190327613104523,0.9619743007684887,0.9565949594588155,0.9076855415182657,0.9590561956436101,0.8001280717406827,0.8917180635852777,0.8001280717406827,2.85408414844457,494
