model_id,model_type,solver,penalty,C,max_iter,features_lr,noise_std,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_coeff_magnitude,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_coeff_magnitude,random_state_seed
a1c20bb2bb926e566ece64721a3ae75d,lr,saga,l2,20,100000,"[1, 2, 4, 6, 8, 9, 11, 12, 13, 15, 16, 20, 22, 24]",0.5,0.6857142857142857,0.37142857142857144,0.4642857142857143,0.30952380952380953,0.45454545454545453,0.6,0.1323529411764706,0.45454545454545453,0.42,0.6,0.5333333333333334,0.967494119240319,0.9384871288696813,0.8849928944434297,0.9510748009186215,0.9387425249360863,0.9288542485820825,0.925814829367171,0.8156090169862318,0.8877088610898407,0.8245751159141829,2.127972461973651,0.6766666666666666,0.0761904761904762,0.26666666666666666,0.044444444444444446,0.06060606060606061,0.3333333333333333,0.0594059405940594,0.05714285714285714,0.06060606060606061,0.3333333333333333,0.25,0.967494119240319,0.9384871288696813,0.8849928944434297,0.9510748009186215,0.9387425249360863,0.9288542485820825,0.925814829367171,0.8156090169862318,0.8877088610898407,0.8245751159141829,2.127972461973651,456
