model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
1a3f0f22d9e8b22320af8e09cff25ad3,LogisticRegression,saga,elasticnet,3,10000,0.2,0.1,0.72,0.391304347826087,0.5625,0.3,0.16666666666666666,0.30952380952380953,0.07829116244957829,0.16666666666666666,0.09943977591036414,0.11904761904761907,0.30952380952380953,0.9825807058704296,0.9684778456847807,0.9511666156586759,0.9762945478546425,0.9704109410084916,0.9668199318942743,0.9649839516666625,0.8409912699911873,0.8633548923093403,0.8409912699911873,0.938220348321094,160
