model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
fc8bc4e2c058a4ebd7aae7aa851fe744,LogisticRegression,saga,l1,1,10000,0.8,0.1,0.7266666666666667,0.3787878787878788,0.5952380952380952,0.2777777777777778,0.14761904761904762,0.28321678321678323,0.10811881188118812,0.14761904761904762,0.11403508771929824,0.13157894736842102,0.28321678321678323,0.986338702117584,0.9688076825999975,0.95804018950611,0.9745809536927423,0.9793936816845782,0.9422528223637044,0.958461569928581,0.8409912699911873,0.8652134673183008,0.8409912699911873,0.8417853367876267,36
