model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
1f9e132be16e99fec3013a953ed790e0,LogisticRegression,saga,elasticnet,0.03,10000,0.5,0.1,0.7266666666666667,0.2807017543859649,0.6666666666666666,0.17777777777777778,0.2,0.7,0.09900990099009901,0.2,0.05263157894736842,0.7,0.28260869565217395,0.9878601509474291,0.9630843380319957,0.8634729405041857,0.977203337599398,0.9376105868556441,0.9667330251786909,0.918089255691342,0.825457082993109,0.8839655937867097,0.8325985227002517,0.46497662361965925,140
