model_id,model_type,solver,penalty,C,max_iter,features_lr,noise_std,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_coeff_magnitude,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_coeff_magnitude,random_state_seed
f95815cce44c5e577a2a623bca602ea2,lr,saga,l2,0.1,100000,"[1, 2, 4, 6, 8, 9, 11, 12, 13, 15, 16, 20, 22, 24]",0.0,0.7,0.3225806451612903,0.5,0.23809523809523808,0.5,0.5454545454545454,0.036199095022624445,0.5,0.18333333333333335,0.5454545454545454,0.5047619047619047,0.9772468918296687,0.972014498725836,0.9095694851887443,0.9797415298637792,0.9805146517772183,0.9370357539295736,0.9466964199127732,0.8431375463697321,0.8883610360081128,0.8741991570110068,0.8568553671273348,0.6766666666666666,0.0761904761904762,0.26666666666666666,0.044444444444444446,0.1330532212885154,0.3333333333333333,0.046296296296296294,0.05714285714285714,0.1330532212885154,0.3333333333333333,0.29545454545454547,0.9772468918296687,0.972014498725836,0.9095694851887443,0.9797415298637792,0.9805146517772183,0.9370357539295736,0.9466964199127732,0.8431375463697321,0.8883610360081128,0.8741991570110068,0.8568553671273348,338
