model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
bfe5b5222726133c797da6cf2e4c7b83,LogisticRegression,saga,l1,0.3,10000,0.5,0.1,0.7266666666666667,0.39705882352941174,0.5869565217391305,0.3,0.1761904761904762,0.31818181818181823,0.10053783156093388,0.1761904761904762,0.11403508771929824,0.16666666666666663,0.31818181818181823,0.9843412004099771,0.9694498318007566,0.9468311397982941,0.9762945478546425,0.9643841225985161,0.892464946022277,0.9490441528425488,0.8683662676984613,0.8762522382988743,0.8683662676984613,0.7933270827759368,26
