model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
707fed6e84f4c9f3aef8fb2932adafd1,LogisticRegression,saga,elasticnet,0.1,10000,0.5,0.0,0.73,0.36220472440944884,0.6216216216216216,0.25555555555555554,0.11403508771929824,0.28321678321678323,0.08666666666666666,0.1124031007751938,0.11403508771929824,0.1428571428571429,0.28321678321678323,0.9780847711321384,0.9606885175500823,0.9186410159887759,0.9722222222222223,0.9791803307207013,0.9011497721620418,0.9442306391557036,0.9208912508235384,0.8776506566936365,0.9208912508235384,0.7296039842510198,139
