model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
da7662af7140562e51ff3554fc65f24e,LogisticRegression,saga,elasticnet,0.03,10000,0.5,0.0,0.73,0.2702702702702703,0.7142857142857143,0.16666666666666666,0.2,0.7777777777777778,0.09900990099009901,0.2,0.05263157894736842,0.7777777777777778,0.28260869565217395,0.9878601509474291,0.9630843380319957,0.8634729405041857,0.977203337599398,0.9376105868556441,0.9667330251786909,0.918089255691342,0.825457082993109,0.8839655937867097,0.8325985227002517,0.4681811917670931,136
