model_id,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness
rtc_23,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.023211538298959913
rtc_24,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_25,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02020305089104422
rtc_26,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_27,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_28,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.023211538298959913
rtc_29,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_30,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02020305089104422
rtc_31,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_32,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_33,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.02329929490042873
rtc_34,0.6833333333333333,0.5077720207253886,0.47572815533980584,0.5444444444444444,0.45614035087719296,0.33333333333333337,0.3866666666666666,0.16666666666666663,0.45614035087719296,0.07142857142857145,0.33333333333333337,0.021476137683389875
rtc_35,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02020305089104422
rtc_36,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_37,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_38,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_39,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_40,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.018844151368961323
rtc_41,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_42,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_43,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_44,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.024074713637646735
rtc_45,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.018844151368961323
rtc_46,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02138089935299396
rtc_47,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02138089935299396
rtc_48,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02138089935299396
rtc_49,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.02138089935299396
rtc_50,0.6933333333333334,0.5106382978723404,0.4897959183673469,0.5333333333333333,0.5087719298245614,0.3421052631578947,0.42666666666666664,0.16666666666666663,0.5087719298245614,0.020833333333333315,0.3421052631578947,0.020503857277724757
rtc_51,0.65,0.4878048780487805,0.43478260869565216,0.5555555555555556,0.33333333333333337,0.25,0.3466666666666666,0.33333333333333337,0.2368421052631579,0.25,0.094715852442672,0.023299294900428705
rtc_52,0.6566666666666666,0.47715736040609136,0.4392523364485981,0.5222222222222223,0.39473684210526316,0.22499999999999998,0.4666666666666666,0.34761904761904766,0.39473684210526316,0.22499999999999998,0.14032258064516123,0.01916629694999821
rtc_53,0.6633333333333333,0.5024630541871922,0.45132743362831856,0.5666666666666667,0.39473684210526316,0.21822033898305082,0.4666666666666666,0.33333333333333337,0.39473684210526316,0.21822033898305082,0.1166666666666667,0.020898198340468282
rtc_54,0.67,0.48704663212435234,0.4563106796116505,0.5222222222222223,0.2894736842105263,0.2333333333333334,0.30333333333333334,0.17829457364341084,0.2894736842105263,0.1514285714285714,0.2333333333333334,0.028713930346059718
rtc_55,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_56,0.6433333333333333,0.47804878048780486,0.4260869565217391,0.5444444444444444,0.33333333333333337,0.25,0.3466666666666666,0.33333333333333337,0.2368421052631579,0.25,0.10686274509803917,0.024159335036125374
rtc_57,0.6633333333333333,0.4873096446700508,0.4485981308411215,0.5333333333333333,0.39473684210526316,0.22877358490566035,0.4666666666666666,0.3449612403100776,0.39473684210526316,0.22877358490566035,0.1166666666666667,0.023904572186687893
rtc_58,0.6533333333333333,0.49019607843137253,0.43859649122807015,0.5555555555555556,0.39473684210526316,0.22844827586206895,0.4666666666666666,0.33333333333333337,0.39473684210526316,0.22844827586206895,0.12586206896551722,0.01840585532389304
rtc_59,0.67,0.48704663212435234,0.4563106796116505,0.5222222222222223,0.2894736842105263,0.2333333333333334,0.30333333333333334,0.17829457364341084,0.2894736842105263,0.1514285714285714,0.2333333333333334,0.028713930346059718
rtc_60,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_61,0.6433333333333333,0.4830917874396135,0.42735042735042733,0.5555555555555556,0.33333333333333337,0.25,0.3466666666666666,0.33333333333333337,0.2368421052631579,0.25,0.09939148073022308,0.023299294900428702
rtc_62,0.6566666666666666,0.49261083743842365,0.4424778761061947,0.5555555555555556,0.39473684210526316,0.22844827586206895,0.4666666666666666,0.33333333333333337,0.39473684210526316,0.22844827586206895,0.12118644067796613,0.017728105208558366
rtc_63,0.66,0.5048543689320388,0.4482758620689655,0.5777777777777777,0.34210526315789475,0.21120689655172414,0.42666666666666664,0.33333333333333337,0.34210526315789475,0.21120689655172414,0.10526315789473684,0.018844151368961323
rtc_64,0.67,0.48704663212435234,0.4563106796116505,0.5222222222222223,0.2894736842105263,0.2333333333333334,0.30333333333333334,0.17829457364341084,0.2894736842105263,0.1514285714285714,0.2333333333333334,0.027627256579733903
rtc_65,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_66,0.65,0.4878048780487805,0.43478260869565216,0.5555555555555556,0.33333333333333337,0.25,0.3466666666666666,0.33333333333333337,0.2368421052631579,0.25,0.09939148073022308,0.019166296949998197
rtc_67,0.6633333333333333,0.4975124378109453,0.45045045045045046,0.5555555555555556,0.39473684210526316,0.2142857142857143,0.4666666666666666,0.33333333333333337,0.39473684210526316,0.2142857142857143,0.12118644067796613,0.016659862556700843
rtc_68,0.6566666666666666,0.49261083743842365,0.4424778761061947,0.5555555555555556,0.34210526315789475,0.22149122807017546,0.42666666666666664,0.33333333333333337,0.34210526315789475,0.22149122807017546,0.11329170383586085,0.018405855323893033
rtc_69,0.67,0.48704663212435234,0.4563106796116505,0.5222222222222223,0.2894736842105263,0.2333333333333334,0.30333333333333334,0.17829457364341084,0.2894736842105263,0.1514285714285714,0.2333333333333334,0.027627256579733903
rtc_70,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_71,0.65,0.4878048780487805,0.43478260869565216,0.5555555555555556,0.33333333333333337,0.25,0.3466666666666666,0.33333333333333337,0.2368421052631579,0.25,0.09939148073022308,0.018952141659173725
rtc_72,0.6633333333333333,0.4975124378109453,0.45045045045045046,0.5555555555555556,0.39473684210526316,0.2142857142857143,0.4666666666666666,0.33333333333333337,0.39473684210526316,0.2142857142857143,0.12118644067796613,0.018294640678379583
rtc_73,0.6633333333333333,0.5073170731707317,0.45217391304347826,0.5777777777777777,0.33333333333333337,0.20394736842105265,0.3866666666666666,0.33333333333333337,0.2894736842105263,0.20394736842105265,0.09195402298850575,0.01653690986112891
rtc_74,0.67,0.48704663212435234,0.4563106796116505,0.5222222222222223,0.2894736842105263,0.2333333333333334,0.30333333333333334,0.17829457364341084,0.2894736842105263,0.1514285714285714,0.2333333333333334,0.021476137683389858
rtc_75,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_76,0.6566666666666666,0.4717948717948718,0.4380952380952381,0.5111111111111111,0.39473684210526316,0.22115384615384615,0.4666666666666666,0.34761904761904766,0.39473684210526316,0.22115384615384615,0.14508196721311473,0.024989793835051285
rtc_77,0.66,0.4742268041237113,0.4423076923076923,0.5111111111111111,0.39473684210526316,0.22115384615384615,0.4666666666666666,0.34761904761904766,0.39473684210526316,0.22115384615384615,0.14032258064516123,0.02231499907401901
rtc_78,0.6633333333333333,0.47668393782383417,0.44660194174757284,0.5111111111111111,0.39473684210526316,0.21323529411764708,0.4666666666666666,0.34761904761904766,0.39473684210526316,0.21323529411764708,0.14032258064516123,0.02099562636671296
rtc_79,0.6666666666666666,0.45652173913043476,0.44680851063829785,0.4666666666666667,0.39473684210526316,0.25,0.38333333333333336,0.2480620155038759,0.39473684210526316,0.19999999999999996,0.25,0.02806697529198359
rtc_80,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_81,0.65,0.450261780104712,0.42574257425742573,0.4777777777777778,0.39473684210526316,0.25,0.38333333333333336,0.22480620155038755,0.39473684210526316,0.21224489795918366,0.25,0.023211538298959875
rtc_82,0.6533333333333333,0.45263157894736844,0.43,0.4777777777777778,0.39473684210526316,0.25,0.38333333333333336,0.22480620155038755,0.39473684210526316,0.21224489795918366,0.25,0.019378085666072194
rtc_83,0.6566666666666666,0.455026455026455,0.43434343434343436,0.4777777777777778,0.39473684210526316,0.25,0.38333333333333336,0.22480620155038755,0.39473684210526316,0.20416666666666666,0.25,0.020000000000000004
rtc_84,0.6666666666666666,0.45652173913043476,0.44680851063829785,0.4666666666666667,0.39473684210526316,0.25,0.38333333333333336,0.2480620155038759,0.39473684210526316,0.19999999999999996,0.25,0.029067128499108308
rtc_85,0.6766666666666666,0.46994535519125685,0.46236559139784944,0.4777777777777778,0.4473684210526316,0.2222222222222222,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.2222222222222222,0.21818181818181825,0.011605769149479936
rtc_86,0.6633333333333333,0.45989304812834225,0.44329896907216493,0.4777777777777778,0.6140350877192982,0.3571428571428571,0.5066666666666666,0.22480620155038755,0.6140350877192982,0.33695652173913043,0.3571428571428571,0.025314350209527665
rtc_87,0.6633333333333333,0.45989304812834225,0.44329896907216493,0.4777777777777778,0.6140350877192982,0.3571428571428571,0.5066666666666666,0.22480620155038755,0.6140350877192982,0.33695652173913043,0.3571428571428571,0.025314350209527665
rtc_88,0.6633333333333333,0.45989304812834225,0.44329896907216493,0.4777777777777778,0.6140350877192982,0.3571428571428571,0.5066666666666666,0.22480620155038755,0.6140350877192982,0.33695652173913043,0.3571428571428571,0.025314350209527665
rtc_89,0.6633333333333333,0.45989304812834225,0.44329896907216493,0.4777777777777778,0.6140350877192982,0.3571428571428571,0.5066666666666666,0.22480620155038755,0.6140350877192982,0.33695652173913043,0.3571428571428571,0.03516723892883194
rtc_90,0.6666666666666666,0.46808510638297873,0.4489795918367347,0.4888888888888889,0.6140350877192982,0.3571428571428571,0.5066666666666666,0.2015503875968992,0.6140350877192982,0.324468085106383,0.3571428571428571,0.013850513878332357
rtc_91,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.025314350209527665
rtc_92,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.025314350209527665
rtc_93,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.025793528693239712
rtc_94,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.03516723892883194
rtc_95,0.6933333333333334,0.46511627906976744,0.4878048780487805,0.4444444444444444,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.20325203252032514,0.21818181818181825,0.012289036095775174
rtc_96,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.021852940772540512
rtc_97,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.021852940772540512
rtc_98,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.021852940772540512
rtc_99,0.69,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.21666666666666662,0.21818181818181825,0.018844151368961334
rtc_100,0.6933333333333334,0.46511627906976744,0.4878048780487805,0.4444444444444444,0.4473684210526316,0.21818181818181825,0.4633333333333334,0.3333333333333333,0.4473684210526316,0.20325203252032514,0.21818181818181825,0.023299294900428702
rtc_101,0.6466666666666666,0.4752475247524752,0.42857142857142855,0.5333333333333333,0.6666666666666667,0.48214285714285715,0.3866666666666666,0.6666666666666667,0.24789915966386555,0.48214285714285715,0.08686868686868687,0.030505937862946624
rtc_102,0.6533333333333333,0.48514851485148514,0.4375,0.5444444444444444,0.6666666666666667,0.425,0.4666666666666666,0.6666666666666667,0.2894736842105263,0.425,0.09595959595959602,0.02878491668515699
rtc_103,0.67,0.5025125628140703,0.45871559633027525,0.5555555555555556,0.5,0.1910377358490566,0.5066666666666666,0.5,0.39473684210526316,0.1910377358490566,0.07967165620473204,0.023035022137995884
rtc_104,0.6833333333333333,0.4864864864864865,0.47368421052631576,0.5,0.5,0.3714285714285714,0.38333333333333336,0.5,0.3067226890756303,0.3714285714285714,0.21355932203389838,0.029623487647611038
rtc_105,0.6866666666666666,0.4268292682926829,0.47297297297297297,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2533333333333333,0.09523809523809523,0.3333333333333333,0.5555555555555556,0.32608695652173914,0.024578072191550355
rtc_106,0.6366666666666667,0.4577114427860697,0.4144144144144144,0.5111111111111111,0.5,0.42857142857142855,0.30333333333333334,0.5,0.2394957983193277,0.42857142857142855,0.2148148148148148,0.023647064796066923
rtc_107,0.6566666666666666,0.4824120603015075,0.44036697247706424,0.5333333333333333,0.6666666666666667,0.425,0.4666666666666666,0.6666666666666667,0.2894736842105263,0.425,0.10553410553410547,0.018952141659173725
rtc_108,0.68,0.5151515151515151,0.4722222222222222,0.5666666666666667,0.5,0.18055555555555558,0.5066666666666666,0.5,0.39473684210526316,0.18055555555555558,0.07831136220966728,0.027701027756664772
rtc_109,0.6833333333333333,0.4864864864864865,0.47368421052631576,0.5,0.5,0.3714285714285714,0.38333333333333336,0.5,0.3067226890756303,0.3714285714285714,0.21355932203389838,0.02364706479606695
rtc_110,0.6866666666666666,0.4268292682926829,0.47297297297297297,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2533333333333333,0.09523809523809523,0.3333333333333333,0.5555555555555556,0.32608695652173914,0.024578072191550355
rtc_111,0.64,0.47058823529411764,0.42105263157894735,0.5333333333333333,0.6666666666666667,0.48214285714285715,0.3866666666666666,0.6666666666666667,0.2394957983193277,0.48214285714285715,0.08511722731906224,0.013997084244475294
rtc_112,0.66,0.49,0.44545454545454544,0.5444444444444444,0.6666666666666667,0.375,0.5066666666666666,0.6666666666666667,0.34210526315789475,0.375,0.07797270955165692,0.011428571428571432
rtc_113,0.6766666666666666,0.5174129353233831,0.46846846846846846,0.5777777777777777,0.5,0.22499999999999998,0.4666666666666666,0.5,0.34210526315789475,0.22499999999999998,0.07568807339449546,0.029829447168315884
rtc_114,0.69,0.4972972972972973,0.4842105263157895,0.5111111111111111,0.3333333333333333,0.23809523809523808,0.3433333333333334,0.3333333333333333,0.3067226890756303,0.23809523809523808,0.21355932203389838,0.029829447168315863
rtc_115,0.6866666666666666,0.4268292682926829,0.47297297297297297,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2533333333333333,0.09523809523809523,0.3333333333333333,0.5555555555555556,0.32608695652173914,0.024578072191550355
rtc_116,0.6566666666666666,0.49261083743842365,0.4424778761061947,0.5555555555555556,0.6666666666666667,0.48214285714285715,0.3866666666666666,0.6666666666666667,0.25630252100840334,0.48214285714285715,0.10346585117227325,0.020898198340468282
rtc_117,0.6666666666666666,0.494949494949495,0.4537037037037037,0.5444444444444444,0.6666666666666667,0.375,0.5066666666666666,0.6666666666666667,0.34210526315789475,0.375,0.08133971291866038,0.01829464067837958
rtc_118,0.68,0.5151515151515151,0.4722222222222222,0.5666666666666667,0.6666666666666667,0.425,0.4666666666666666,0.6666666666666667,0.2894736842105263,0.425,0.0788288288288288,0.02657296462534039
rtc_119,0.69,0.4972972972972973,0.4842105263157895,0.5111111111111111,0.3333333333333333,0.23809523809523808,0.3433333333333334,0.3333333333333333,0.3067226890756303,0.23809523809523808,0.21355932203389838,0.02364706479606695
rtc_120,0.6866666666666666,0.4268292682926829,0.47297297297297297,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2533333333333333,0.09523809523809523,0.3333333333333333,0.5555555555555556,0.32608695652173914,0.024578072191550355
rtc_121,0.67,0.5025125628140703,0.45871559633027525,0.5555555555555556,0.6666666666666667,0.45833333333333337,0.42666666666666664,0.6666666666666667,0.273109243697479,0.45833333333333337,0.09198672356567095,0.013552618543578768
rtc_122,0.68,0.5051546391752577,0.47115384615384615,0.5444444444444444,0.6666666666666667,0.2916666666666667,0.5466666666666666,0.6666666666666667,0.39473684210526316,0.2916666666666667,0.08004926108374377,0.012453996981544785
rtc_123,0.6733333333333333,0.5,0.46226415094339623,0.5444444444444444,0.6666666666666667,0.375,0.5066666666666666,0.6666666666666667,0.34210526315789475,0.375,0.07844050947499215,0.024327694808466308
rtc_124,0.68,0.49473684210526314,0.47,0.5222222222222223,0.3333333333333333,0.23809523809523808,0.3433333333333334,0.3333333333333333,0.2899159663865546,0.23809523809523808,0.21034482758620687,0.022767682072156036
rtc_125,0.6866666666666666,0.4268292682926829,0.47297297297297297,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2533333333333333,0.09523809523809523,0.3333333333333333,0.5555555555555556,0.32608695652173914,0.024578072191550355
