model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
0ce0f7d604768ecc637f55509aad7aad,LogisticRegression,saga,l2,0.01,10000,0.5,0.1,0.7233333333333334,0.2782608695652174,0.64,0.17777777777777778,0.2,0.7272727272727273,0.04100965652120768,0.2,0.14145658263305322,0.7272727272727273,0.3280632411067194,0.9801970295291718,0.9452329328527014,0.8685257591703958,0.962754960599229,0.9615231172970616,0.8900546127191908,0.9270990733064295,0.8179886009312827,0.8861604374667914,0.8280374534052184,0.5122034975052211,75
