model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
bf04d243e0188b54f05ca33a06a95fb6,LogisticRegression,saga,l1,5,10000,0.5,0.1,0.7166666666666667,0.34108527131782945,0.5641025641025641,0.24444444444444444,0.11904761904761904,0.28260869565217395,0.10811881188118812,0.11904761904761904,0.11624649859943977,0.125,0.28260869565217395,0.9825807058704296,0.9684778456847807,0.9511666156586759,0.9762945478546425,0.9704109410084916,0.9668199318942743,0.9649839516666625,0.8409912699911873,0.8633548923093403,0.8409912699911873,0.8615189462591946,42
