model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
7f34e94733b73da4b434de656b421276,LogisticRegression,saga,elasticnet,0.03,10000,0.8,0.1,0.7233333333333334,0.14432989690721648,1.0,0.07777777777777778,0.16666666666666666,1.0,0.04,0.16666666666666666,0.0,1.0,0.29166666666666663,0.989611246015184,0.9779668949562689,0.7142857142857143,0.9884702488777506,0.9329998269529932,0.967249148635964,0.91320490132235,0.7142857142857143,0.8848002078020983,0.7679088488416688,0.3632400217339473,138
