model_id,model_type,solver,penalty,C,max_iter,l1_ratio,noise_std,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,coeff_magnitude,random_state_seed
226b41d1e6a9c9a53cba92ffee505137,LogisticRegression,saga,l1,0.5,10000,0.2,0.0,0.72,0.38235294117647056,0.5652173913043478,0.28888888888888886,0.16666666666666666,0.31818181818181823,0.08792079207920792,0.16666666666666666,0.11403508771929824,0.16666666666666663,0.31818181818181823,0.9830314089881552,0.9605444634641577,0.9465069232494652,0.9687136401585257,0.9602827594692916,0.8985190133010502,0.958461569928581,0.8713883521578722,0.8701715762937408,0.8713883521578722,0.8498579355552398,27
