model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_rtc_depth,val_rtc_n_nodes,val_rtc_n_rules,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_rtc_depth,test_rtc_n_nodes,test_rtc_n_rules,random_state_seed
6b4836b566f8ffec8a6cfb23b619bef2,RuleTreeClassifier,gini,7,75,2,0.6428571428571429,0.358974358974359,0.3888888888888889,0.3333333333333333,0.5,0.5833333333333334,0.1826923076923077,0.5,0.04999999999999999,0.5833333333333334,0.4945054945054946,0.9641331008878364,0.9487153123060019,0.9556436147366378,0.8820638224508928,0.92702545523448,0.8391328641001816,0.8451062023867099,0.7662486599270064,0.8711525215741479,0.940378566901429,7,27,14,0.6333333333333333,0.5217391304347826,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.2555555555555556,0.35,0.33333333333333337,0.2982456140350877,0.2555555555555556,0.15333333333333332,0.9599451851149843,0.9151439479134825,0.9336082811813414,0.9257755121902088,0.9206576041566495,0.8689884463198684,0.9066345578589277,0.842793792434699,0.9492781948529786,0.9535707610528177,7,27,14,136
