model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_rtc_depth,val_rtc_n_nodes,val_rtc_n_rules,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_rtc_depth,test_rtc_n_nodes,test_rtc_n_rules,random_state_seed
1e1ef0e5d3cd17eb5d407e5835ed90d3,RuleTreeClassifier,entropy,19,75,5,0.6785714285714286,0.4943820224719101,0.46808510638297873,0.5238095238095238,0.34090909090909094,0.40909090909090906,0.13461538461538464,0.34090909090909094,0.12962962962962962,0.375,0.40909090909090906,0.9562637459358557,0.8968938084993856,0.9520322397968669,0.8779612264680915,0.9654420308998009,0.8416872100119902,0.8447952204558794,0.8927732662869058,0.8509292849607061,0.8347902500080152,11,37,19,0.66,0.07272727272727272,0.2,0.044444444444444446,0.1092436974789916,0.26,0.09876543209876543,0.06976744186046512,0.1092436974789916,0.25,0.26,0.9842791775019152,0.9432191144479034,0.952741217249028,0.9296084605853439,0.8744739049919207,0.8494798872594155,0.8670317562386658,0.8330251475499225,0.8758534345815525,0.7944476088789516,11,37,19,937
