model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_rtc_depth,val_rtc_n_nodes,val_rtc_n_rules,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_rtc_depth,test_rtc_n_nodes,test_rtc_n_rules,random_state_seed
2ebb80304ae41a691326e50a834f4449,RuleTreeClassifier,gini,3,150,5,0.75,0.4067796610169492,0.7058823529411765,0.2857142857142857,0.36363636363636365,1.0,0.17105263157894737,0.36363636363636365,0.09259259259259259,1.0,0.38235294117647056,0.9727552327426472,0.9090823011374013,0.7791296997841192,0.8706279981424475,0.8948558592606632,0.8827980837592749,0.9219981738754772,0.7738417312693844,0.8874865131272363,0.8426966292134832,3,11,6,0.7033333333333334,0.23931623931623933,0.5185185185185185,0.15555555555555556,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.2120500782472613,0.9819468542334057,0.8852081750351226,0.8220062207835366,0.9139784946236558,0.9301079820710352,0.8623470188186281,0.8843903957569538,0.7292965698842766,0.8788890555213705,0.800061323580642,3,11,6,47
