model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_rtc_depth,val_rtc_n_nodes,val_rtc_n_rules,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_rtc_depth,test_rtc_n_nodes,test_rtc_n_rules,random_state_seed
cedd5d1d6b80a3b189082ece21cfccbf,RuleTreeClassifier,entropy,9,75,20,0.7142857142857143,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.3928571428571429,0.41666666666666663,0.13461538461538464,0.3928571428571429,0.1,0.39999999999999997,0.41666666666666663,0.9636585233914048,0.96005506864151,0.9096434515680928,0.9007716490474857,0.9466157436485513,0.8786845806884424,0.9286404356050851,0.8494487737272983,0.8589908718206438,0.8974358974358974,9,35,18,0.6333333333333333,0.5416666666666666,0.43333333333333335,0.7222222222222222,0.33333333333333337,0.26666666666666666,0.3703703703703704,0.33333333333333337,0.2801120448179271,0.26666666666666666,0.1875,0.958904109589041,0.9841967634220345,0.9188157499350796,0.919001834035451,0.8334421695071191,0.8374899694036719,0.9523559136850803,0.8364587069567777,0.8886807459012975,0.9636198031082992,9,35,18,689
