model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,val_rtc_depth,val_rtc_n_nodes,val_rtc_n_rules,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness,test_rtc_depth,test_rtc_n_nodes,test_rtc_n_rules,random_state_seed
d0da712dfe1a190e9803a7c5b202ec19,RuleTreeClassifier,gini,11,20,5,0.6714285714285714,0.3611111111111111,0.43333333333333335,0.30952380952380953,0.35714285714285715,0.5384615384615384,0.12306501547987617,0.35714285714285715,0.2222222222222222,0.5384615384615384,0.33333333333333337,0.984871104311783,0.922819028061025,0.9415448567295048,0.9207886467339964,0.9445419497176002,0.8771929824561404,0.8998445896382855,0.906413144286179,0.9287333738092278,0.8731813155088483,11,79,40,0.39666666666666667,0.1735159817351598,0.14728682170542637,0.2111111111111111,0.21288515406162462,0.24305555555555558,0.21296296296296297,0.06589147286821706,0.21288515406162462,0.2222222222222222,0.24305555555555558,0.9698051247589146,0.9500577515552717,0.8715052385380129,0.9358692905982836,0.8721428850344165,0.8511601694620855,0.9343957812209523,0.8098882568551082,0.9149262253720405,0.8735664078499199,11,79,40,217
