model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
e13b4130781eea35672e0192065ecb07,knn,uniform,9,2,"[16, 21]",0.7,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.991501416430595,1.0,1.0,1.0,0.9693877551020407,1.0,0.9558823529411764,1.0,0.8906477157141813,0.8906477157141813
