model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
71459c6823d4352dfe7cd8df2ae947ff,knn,distance,16,2,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25]",0.7133333333333334,0.2711864406779661,0.5714285714285714,0.17777777777777778,0.22857142857142856,1.0,0.09861386138613862,0.22857142857142856,0.09090909090909091,1.0,0.2145454545454546,0.9869251890192015,0.9250376692514634,0.9112606641449401,0.9292035398230089,0.9353531818847479,0.9074242132402559,0.9541477009959735,1.0,0.8763900678065423,1.0
