model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
208338662f401bc14bc1f292d3ae2d4c,knn,distance,12,1,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.7166666666666667,0.33070866141732286,0.5675675675675675,0.23333333333333334,0.2857142857142857,0.5882352941176471,0.16831683168316833,0.2857142857142857,0.10606060606060606,0.5882352941176471,0.2727272727272727,0.965278442644524,0.9194873345026195,0.8573778134918949,0.9375,0.9394503235273688,0.9101942427336012,0.9651171139064867,0.7942580373675932,0.8943649376808136,0.821287407264064
