model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
527cb8a3e5595991eebaf0764531379e,knn,uniform,12,1,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.71,0.21621621621621623,0.5714285714285714,0.13333333333333333,0.2,0.7142857142857143,0.13861386138613863,0.2,0.10606060606060606,0.7142857142857143,0.26,0.9922361411871417,0.9577424092967532,0.9080488511362058,0.9606485189188444,0.9669164033987203,0.9737851581756617,0.9675917761155999,0.8646920790913871,0.8796057351279923,0.8646920790913871
