model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
e98b2f3d93be4c1fe89de716b4e08a8f,knn,distance,6,2,"[1, 2, 3, 5, 7, 9, 10, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 25]",0.7166666666666667,0.4217687074829932,0.543859649122807,0.34444444444444444,0.3953488372093023,0.6190476190476191,0.2079207920792079,0.3953488372093023,0.13445378151260504,0.6190476190476191,0.29844961240310075,0.9688655823546708,0.8936035085031869,0.9216308513896619,0.8819566586129489,0.9020632270911023,0.799477215260774,0.9139944107267685,0.8178550352344268,0.8508990152579008,0.8178550352344268
