model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
7135a30d7c6272194b798e4496ed7f27,knn,uniform,9,2,"[0, 1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 25]",0.69,0.3007518796992481,0.46511627906976744,0.2222222222222222,0.2558139534883721,0.55,0.044860041559711544,0.2558139534883721,0.13489606368863333,0.55,0.27464788732394363,0.9785251589602011,0.9241645258779407,0.8929172555170453,0.9257124588110719,0.8656912324658103,0.9031265943672375,0.8237641040750948,0.7934356492524438,0.8878533675901275,0.8282733275444499
