model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
2a64fd922b82ba959f229a82c0aa7349,knn,uniform,6,2,"[0, 1, 2, 3, 5, 6, 8, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 25]",0.7,0.22413793103448276,0.5,0.14444444444444443,0.10606060606060606,0.5384615384615384,0.06698447622540032,0.05514950166112957,0.10606060606060606,0.5384615384615384,0.23715415019762853,0.9837321107569147,0.9447729892130838,0.9158833239678933,0.9577075502327873,0.9722192502682218,0.8838769992954518,0.9474342542501605,0.8517916161376795,0.8828437652651406,0.8517916161376795
