model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
66b63fecd1d68eae3bb08dafa28f6c21,knn,distance,9,1,"[3, 8, 17, 19, 23, 24]",0.68,0.2727272727272727,0.42857142857142855,0.2,0.6666666666666666,0.6666666666666666,0.46,0.6666666666666666,0.2807017543859649,0.6666666666666666,0.08333333333333337,0.9603788065616353,0.9099039656668667,0.8923328849460974,0.9126476620086329,0.918397141926916,0.796473432455325,0.876888727638713,0.8069805418726865,0.9386144503769037,0.8269554182446315
