model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
739cb2f6b739f2218130eeb4a9a799c7,knn,uniform,9,1,"[0, 1, 3, 4, 5, 6, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.7333333333333333,0.375,0.631578947368421,0.26666666666666666,0.34285714285714286,1.0,0.1382178217821782,0.34285714285714286,0.09090909090909091,1.0,0.23232323232323238,0.9873836741978295,0.9463827833252426,0.9547900102897152,0.9477567722879964,0.9483860602429971,0.9082748543043823,0.9659890205178735,0.9334108201046591,0.8807643584524775,0.9334108201046591
