model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
c42dc21675c2fd7c50f5b9363aa6ccb5,knn,distance,6,2,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.7066666666666667,0.4358974358974359,0.5151515151515151,0.37777777777777777,0.4857142857142857,0.5555555555555556,0.3465346534653465,0.4857142857142857,0.2727272727272727,0.5555555555555556,0.30952380952380953,0.9856405700005105,0.9581937076913698,0.9607105626154722,0.9455922178992843,0.9640181944217382,0.9056582012956449,0.9197297840636274,0.8367851759610822,0.8469161742040172,0.8367851759610822
