model_id,model_type,weights,n_neighbors,p,features,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness
3806b96cc3d3d2873c6f0c5f023018b6,knn,uniform,12,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20, 21, 23, 25]",0.7066666666666667,0.26666666666666666,0.5333333333333333,0.17777777777777778,0.1926910299003322,0.6666666666666667,0.07444077741107444,0.1926910299003322,0.07575757575757576,0.6666666666666667,0.23715415019762853,0.9861961296911378,0.944527827756196,0.8272516928933978,0.9455922178992843,0.9207266859847075,0.947130838509321,0.860464365595408,0.8845218093217769,0.8721565645634402,0.8845218093217769
