model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
21988b5ce4bba61bd0410d7e1361133f,knn,uniform,6,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25]",0.6571428571428571,0.2,0.3333333333333333,0.14285714285714285,0.22727272727272727,0.5,0.18421052631578946,0.22727272727272727,0.16666666666666666,0.5,0.3666666666666667,0.9870476970910943,0.9623238196727008,0.9553820120181598,0.9627492902080078,0.8934375035413117,0.8126415255474477,0.9058298177471713,0.873136244828354,0.8930595484750268,0.873136244828354,0.7,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.9870476970910943,0.9623238196727008,0.9553820120181598,0.9627492902080078,0.8934375035413117,0.8126415255474477,0.9058298177471713,0.873136244828354,0.8930595484750268,0.873136244828354
