model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
603b164828dc4b940b303a9e7c13766f,knn,distance,6,1,"[1, 3, 4, 6, 7, 8, 9, 10, 12, 16, 17, 18, 19, 20, 22, 23]",0.6214285714285714,0.2318840579710145,0.2962962962962963,0.19047619047619047,0.2727272727272727,0.42857142857142855,0.08552631578947367,0.2727272727272727,0.06481481481481483,0.375,0.42857142857142855,0.971188230947938,0.9236852441388075,0.9228162856880004,0.925851984504553,0.9278333990802351,0.792953028318714,0.9385759868018568,0.8992143259014669,0.9240952709536226,0.8992143259014669,0.7,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,0.971188230947938,0.9236852441388075,0.9228162856880004,0.925851984504553,0.9278333990802351,0.792953028318714,0.9385759868018568,0.8992143259014669,0.9240952709536226,0.8992143259014669
