model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
f3eff951a32f7875dd87db4808d8d225,RuleTreeClassifier,gini,13,2,20,0.6966666666666667,0.46153846153846156,0.4936708860759494,0.43333333333333335,0.12987012987012986,0.32142857142857145,0.1111111111111111,0.09999999999999998,0.12987012987012986,0.32142857142857145,0.20833333333333337,0.9786143975315869,0.9703213021528175,0.9562165496712658,0.9408985509439213,0.8954197690612187,0.9292035398230089,0.8728170940131635,0.8453553217800523,0.9017570461597602,0.8522477301529566,13,297,149,254
