model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
84626150976b2a01d859f7564380c383,RuleTreeClassifier,entropy,9,150,10,0.6966666666666667,0.40522875816993464,0.49206349206349204,0.34444444444444444,0.4473684210526316,0.29230769230769227,0.42,0.33333333333333337,0.4473684210526316,0.021739130434782594,0.29230769230769227,0.9830314089881552,0.8398336924091901,0.8291180781504106,0.8302304422447645,0.9000124102739625,0.8375039350909691,0.8888294882158566,0.8257680855839978,0.885643650806344,0.8371744686309921,6,25,13,698
