model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
48949f512eddb440122567581f99ee0b,RuleTreeClassifier,entropy,15,50,20,0.6866666666666666,0.4125,0.4714285714285714,0.36666666666666664,0.6666666666666666,0.5714285714285714,0.4633333333333334,0.15714285714285714,0.6666666666666666,0.5714285714285714,0.4636363636363636,0.9819267974278887,0.909680918823817,0.953086728649852,0.9154685966464707,0.9175913983144528,0.8781231230734271,0.9550080064360283,0.7879811025178902,0.9033931795943364,0.8575878606680227,9,61,31,834
