model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
f03799737c2ac4967fea5576c0c61e07,RuleTreeClassifier,gini,19,20,10,0.6866666666666666,0.38961038961038963,0.46875,0.3333333333333333,0.2072829131652661,0.3142857142857143,0.2438271604938272,0.19767441860465118,0.2072829131652661,0.3142857142857143,0.2063492063492064,0.9741878668009909,0.9512293771410923,0.9134900230511172,0.9415418845849052,0.9141799161949982,0.8367804777552648,0.8971914714254385,0.8498220365528332,0.898496164471961,0.8743006780592266,18,123,62,418
