model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
616d1086f40acc92b1b93cb3c3baa24a,RuleTreeClassifier,gini,21,40,2,0.69,0.39215686274509803,0.47619047619047616,0.3333333333333333,0.19047619047619047,0.26666666666666666,0.22530864197530867,0.18571428571428572,0.19047619047619047,0.26666666666666666,0.21804511278195493,0.9766535155364757,0.9207228613091027,0.948909463331444,0.917772449557271,0.9369104273627794,0.8956284535418872,0.959304545494281,0.9139819091363593,0.8892982885936248,0.8448084994586463,9,61,31,476
