model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
23c3fef9a9a76520ed612712918b9a34,RuleTreeClassifier,gini,13,2,1,0.7,0.47058823529411764,0.5,0.4444444444444444,0.2713178294573643,0.5405405405405406,0.10493827160493827,0.2713178294573643,0.25757575757575757,0.5405405405405406,0.12151702786377705,0.949363256727031,0.9270796403459908,0.9613283726883968,0.9455922178992843,0.9254954160563561,0.9380177170993952,0.9404921035234748,0.8718431463366687,0.9063162320852697,0.8949155574694917,13,291,146,250
