model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
5698d7719c07156336ce3c7615dc981b,RuleTreeClassifier,entropy,9,100,5,0.7066666666666667,0.42857142857142855,0.515625,0.36666666666666664,0.2807017543859649,0.24675324675324684,0.2966666666666667,0.2142857142857143,0.2807017543859649,0.16666666666666663,0.24675324675324684,0.9804904966578014,0.9409459044141798,0.9647067154634641,0.8682179340540833,0.8998138614661825,0.8653914359970813,0.9394742747904097,0.8414195575112531,0.869186644671121,0.8412833431964609,7,27,14,692
