model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
ade7eae7d7c65e16bae1bb42dd222c05,RuleTreeClassifier,gini,21,10,20,0.7133333333333334,0.5274725274725275,0.5217391304347826,0.5333333333333333,0.26666666666666666,0.4642857142857143,0.1268793546021269,0.26666666666666666,0.10606060606060605,0.4642857142857143,0.19999999999999996,0.9869251890192015,0.9528543629190487,0.9167754993932798,0.9455922178992843,0.8915686103498957,0.8261535211606308,0.9555891491467792,0.8315596981059108,0.9274777131964574,0.8948960693120727,15,189,95,464
