model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
485a385a7f0ceb5f6d5a947a4f332257,RuleTreeClassifier,gini,3,50,10,0.7,0.21052631578947367,0.5,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.20833333333333326,0.9663541504400527,0.9114914414967775,0.906914548062329,0.9384046859954692,0.9642294209360192,0.9210962306354783,0.8942830499803744,0.915844666446584,0.9078050186462252,0.8023249183738255,3,13,7,33
