model_id,model_type,criterion,max_depth,min_samples_split,min_samples_leaf,accuracy,f1,precision,recall,equalized_odds,cuae,dem_parity,equal_opportunity,predictive_equality,predictive_parity,neg_predictive_parity,acc_robustness,f1_robustness,precision_robustness,recall_robustness,dem_parity_robustness,equal_opp_robustness,predictive_eq_robustness,pred_parity_robustness,neg_pred_parity_robustness,eq_odds_robustness,rtc_depth,rtc_n_nodes,rtc_n_rules,random_state_seed
9d26ffdaa97fb74afc157590872441d5,RuleTreeClassifier,gini,13,5,5,0.6666666666666666,0.46808510638297873,0.4489795918367347,0.4888888888888889,0.12280701754385964,0.261904761904762,0.13666666666666666,0.01428571428571429,0.12280701754385964,0.17142857142857143,0.261904761904762,0.9618702620531933,0.9612672469902697,0.9632440690761508,0.9226437190922954,0.9404333074819002,0.7969517554797433,0.9037532207194202,0.87959150341464,0.9043445792786003,0.8986796534260751,13,239,120,257
