model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
959cca7efc14d7e6d612540bd0b99700,knn,distance,6,2,"[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 13]",0.8,0.7725225225225225,0.792147806004619,0.7538461538461538,0.8178438661710037,0.8365019011406845,0.5096899224806202,0.8178438661710037,0.1891891891891892,0.8365019011406845,0.04325513196480946,0.9855692172685793,0.9830625708149758,0.984888619826209,0.9805302138693383,0.807088707088179,0.7745450669206809,0.903714163897649,0.7823115818978136,0.7305066347870148,0.8088235294117647,0.45080831408775984,0.6214581343521172,0.45080831408775984,1.0,0.0,0.19678469678469673,0.0,0.0,0.0,0.19678469678469673,0.0,0.9855692172685793,0.9830625708149758,0.984888619826209,0.9805302138693383,0.807088707088179,0.7745450669206809,0.903714163897649,0.7823115818978136,0.7305066347870148,0.8088235294117647
