model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
6f9b01280ba0f4101c2b28c58569527c,knn,distance,30,2,"[7, 13]",0.9673267326732673,0.9649309245483528,0.934156378600823,0.9978021978021978,0.07017543859649122,0.11111111111111116,0.35426356589147284,0.007246376811594235,0.07017543859649122,0.11111111111111116,0.00497512437810943,0.993331806646687,0.993038108508664,0.989111047771311,0.9969995651009417,0.8192724929560163,0.672949658145865,0.8589940983427676,0.7180216639595326,0.6734893629762755,0.8333333333333334,0.45080831408775984,0.6214581343521172,0.45080831408775984,1.0,0.0,0.19678469678469673,0.0,0.0,0.0,0.19678469678469673,0.0,0.993331806646687,0.993038108508664,0.989111047771311,0.9969995651009417,0.8192724929560163,0.672949658145865,0.8589940983427676,0.7180216639595326,0.6734893629762755,0.8333333333333334
