model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
7eaf60b04e2d002fdbd4b86171bbd832,knn,distance,30,2,"[3, 4, 5]",0.6534653465346535,0.5454545454545454,0.6666666666666666,0.46153846153846156,0.5333333333333333,0.8,0.21130563539761346,0.5333333333333333,0.19736842105263158,0.8,0.24062499999999998,0.9874959985429766,0.9772904910395633,0.964782244645783,0.9597361995212509,0.846651217727342,0.7737138954114784,0.8968135240291687,0.8186393785003023,0.8023073657472433,0.8691990832233009,0.581986143187067,0.18979409131602507,0.75177304964539,0.10860655737704918,0.25,1.0,0.14285714285714285,0.25,0.044964028776978415,1.0,0.13622974963181145,0.9874959985429766,0.9772904910395633,0.964782244645783,0.9597361995212509,0.846651217727342,0.7737138954114784,0.8968135240291687,0.8186393785003023,0.8023073657472433,0.8691990832233009
