model_id,model_type,weights,n_neighbors,p,features_knn,val_accuracy,val_f1,val_precision,val_recall,val_equalized_odds,val_cuae,val_dem_parity,val_equal_opportunity,val_predictive_equality,val_predictive_parity,val_neg_predictive_parity,val_acc_robustness,val_f1_robustness,val_precision_robustness,val_recall_robustness,val_dem_parity_robustness,val_equal_opp_robustness,val_predictive_eq_robustness,val_pred_parity_robustness,val_neg_pred_parity_robustness,val_eq_odds_robustness,test_accuracy,test_f1,test_precision,test_recall,test_equalized_odds,test_cuae,test_dem_parity,test_equal_opportunity,test_predictive_equality,test_predictive_parity,test_neg_predictive_parity,test_acc_robustness,test_f1_robustness,test_precision_robustness,test_recall_robustness,test_dem_parity_robustness,test_equal_opp_robustness,test_predictive_eq_robustness,test_pred_parity_robustness,test_neg_pred_parity_robustness,test_eq_odds_robustness
d0960becb8ce5bb6fab22c1258786493,knn,uniform,30,2,"[3, 10]",0.6752475247524753,0.6247139588100686,0.6515513126491647,0.6,0.6691449814126395,0.68,0.5213178294573644,0.6691449814126395,0.3603238866396761,0.68,0.16032388663967612,0.9829803340427249,0.9800943944344783,0.9796592103539884,0.9775689677861823,0.8332292946381432,0.8412856802683739,0.9409015432115058,0.7595777747311506,0.7957311562459443,0.8056945818348041,0.45219399538106236,0.5721500721500722,0.44153674832962136,0.8125,0.36046511627906974,0.6129032258064516,0.14430894308943087,0.36046511627906974,0.1888489208633094,0.1672203765227021,0.6129032258064516,0.9829803340427249,0.9800943944344783,0.9796592103539884,0.9775689677861823,0.8332292946381432,0.8412856802683739,0.9409015432115058,0.7595777747311506,0.7957311562459443,0.8056945818348041
